month,outlet_id,name,trading_area,company,class_of_market,lat,lng,ms,hsd,ms_ly,hsd_ly,,,,
2026-05,146933,RISHA PETROLEUM,KALPAKANCHERI,BPC,E,10.93998,75.98066,112,104,136,140,,,,
2026-05,259357,ROYAL AUTO FUELS,OTHUKKUNGAL (ON SH),BPC,E,,,79,87,0,0,,,,
2026-05,233926,ROYAL FUELS,PALLIKKAL BAZAR,BPC,E,11.1485197,75.9024727,92,88,92,100,,,,
2026-05,168865,THANKOM PETRO PARK,CHETTIPADI TO CHELARI,BPC,E,11.0898756,75.878525,60,24,80,40,,,,
2026-05,116141,VENGARA PETROLEUM AGENCY,KAKKAD,BPC,D1,11.038625,75.937835,201,183,115,105,,,,
2026-05,41030308,5 7 PUTHIYAVEETIL AGENCIES,KONDOTTY,HPCL,D1,11.15986,75.946536,0,0,0,0,,,,
2026-05,41025523,7 MANI AND CO,Ponnani,HPCL,C,10.78221,75.91844,0,13,0,85,,,,
2026-05,41000173,7 MANI AND CO MS RESITEMENT,Ponnani,HPCL,C,10.78102,75.92429,0,0,0,0,,,,
2026-05,41074486,ABRAJ PETROLEUM,Edappal (on MDR),HPCL,E,10.7855157,76.0034548,126,84,0,0,,,,
2026-05,41069662,ADHOC KAMMUS FUELS/ADHOC KALATHINGAL PETROLEUM,PULIKKAL,HPCL,D1,11.17078447,75.9131242,0,0,104,108,,,,
2026-05,41028463,BALAN AND MOHAN,Kuttippuram,HPCL,E,10.8438062,76.031948,84,84,81,101,,,,
2026-05,41091861,CHEMBIKKAL FUELS,CHEMBIKKAL,HPCL,E,,,0,0,0,0,,,,
2026-05,41072529,CK PETROLEUM,AILATHUR,HPCL,E,10.8311191,75.9488763,95,71,73,53,,,,
2026-05,41009099,CP HASSAINAR HAJI SON,TANUR,HPCL,C,10.95394043,75.87623017,24,12,25,29,,,,
2026-05,41029341,CP MOHAMED KUTTY,KONDOTTY,HPCL,D1,11.1508858,75.9591193,60,100,95,149,,,,
2026-05,41011412,DAKOTA FILL & FLY,Naduvattom Karinkalathani Road,HPCL,E,10.7715175,75.9993812,76,52,77.5,53.5,,,,
2026-05,41064103,ENERGY PETRO PARK,CHELARI,HPCL,D1,11.1031333,75.892462,93,83,81,82,,,,
2026-05,41006132,ESS VEE AGENCIES,PONNANI (ON NH66),HPCL,D1,10.7810895,75.9243424,64,44,46.5,26.5,,,,
2026-05,41028149,GOVINDA AGENCIES,Edappal (on SH),HPCL,D2,10.8110471,76.0101634,120,120,116,112,,,,
2026-05,41011494,HIGHWAY FUELS,RANDATHANI,HPCL,D1,10.9747704,76.0073504,79,89,56,78,,,,
2026-05,41011374,HSD MATSYAFED DIESEL BUNK PONNANI,Ponnani,HPCL,C,10.785547,75.917065,0,108,0,60,,,,
2026-05,41002036,J&M PETROLEUM,VAILATHUR,HPCL,D2,10.9434552,75.9388991,60,36,54,50,,,,
2026-05,41027813,JAMEELA PETROLEU5,TIRUR(ON SH71),HPCL,D2,10.9181962,75.9257248,72,108,80,112,,,,
2026-05,41077874,KN FUELS,KOHINOOR,HPCL,E,11.1258707,75.8975123,95,79,0,0,,,,
2026-05,41012511,KOLAPPURAM PETROLEUM ,KOLAPPURAM,HPCL,D1,11.0615467,75.9348007,168,180,145,161,,,,
2026-05,41006921,KPK PETROLEUM,AILATHUR,HPCL,E,10.85486584,75.93893765,96,86,93,87,,,,
2026-05,41012278,KUMAR PETROLEUM,Edappal (on SH),HPCL,D2,10.7722207,76.0145387,173,347,183.5,290.5,,,,
2026-05,41006140,KUNDUPUZHAKKAL FUELS,VENGARA,HPCL,D2,11.0512157,75.9884958,128,180,109,203,,,,
2026-05,41012307,KUNNUMPURAM PETROLEUM,KUNNUMPURAM,HPCL,D2,11.081187,75.95081,86,138,76,116,,,,
2026-05,41012528,L & G PETRO POINT,Changaramkulam,HPCL,D2,10.7327111,76.0440303,61,65,87.5,77.5,,,,
2026-05,41075131,L & K FUELS,B.P ANGADI,HPCL,E,10.8866792,75.9305574,49,37,0,0,,,,
2026-05,41028674,M P T Petroleum,PALLIKKAL BAZAR,HPCL,E,11.1522707,75.9177496,71,67,81,84,,,,
2026-05,41074059,MALABAR PETROLEUM,VALIYAPARAMBU,HPCL,E,11.0006541,76.0487356,38,46,65,61,,,,
2026-05,41075058,MAMPURAM FUELS,VK PADI MAMBURAM ROAD,HPCL,E,11.0767651,75.9029706,60,40,0,0,,,,
2026-05,41072515,MATSYAFED FUELS,VAKKAD,HPCL,E,10.8965965,75.8927423,97,67,82,46,,,,
2026-05,41028685,MSHSD CHANGAMPALLY FUELS,THIRUNAVAYA,HPCL,E,10.87099707,75.95968442,68,44,70,52,,,,
2026-05,41011141,MSHSD KOZHIKKAL SONS PETROLEUM,KAKKAD,HPCL,D1,10.99622094,75.96098932,72,44,65,58,,,,
2026-05,41011151,MSHSD RAINBOW PETROLEUM,KURUMBATHUR,HPCL,E,10.89844287,75.99555897,94,76,99,86,,,,
2026-05,41076797,NICE PETROLEUM,Edappal (on MDR),HPCL,E,10.7849653,76.0181996,59,43,0,0,,,,
2026-05,41085178,NILA PETROLEUM,NARIPARAMBA,HPCL,E,,,0,0,0,0,,,,
2026-05,41072566,NMS PETROLEUM,VATTATHANI,HPCL,C,10.9589216,75.8958929,119,101,85,76,,,,
2026-05,41075133,OASIS PETROLEUM,CHETTIPADI TO CHELARI,HPCL,E,11.0798806,75.8583326,32,40,0,0,,,,
2026-05,41030460,OTHUKUNGAL FUELS,OTHUKKUNGAL (ON SH),HPCL,D2,11.0225994,76.0235667,125,135,112,140,,,,
2026-05,41028450,P ACHUTHAN NAIR & CO-KO,KOTTAKKAL (ON NH),HPCL,D1,10.99908,75.99129,0,0,61,143,,,,
2026-05,41026048,P ACHUTHAN NAIR & CO-VA,VALANCHERY-KOPPAM ROAD,HPCL,C,10.8858393,76.0736275,63,105,60,100,,,,
2026-05,41002047,P K AUTO FUELS,KAKKANCHERY,HPCL,D1,11.143891,75.895467,27,15,60,52,,,,
2026-05,41005475,PAZHERI FUELS,KALOTH,HPCL,D2,11.1478335,75.9784852,56,40,64,56,,,,
2026-05,41028388,PC PETROLEUM,KAKKANCHERY,HPCL,D1,11.15615092,75.89105206,62,78,50,77,,,,
2026-05,41028341,PRIMO PETROLEUM,VALLIKUNNU,HPCL,E,11.10483,75.838501,0,0,88,44,,,,
2026-05,41074485,PSM PETROLEUM,CHELARI,HPCL,D1,,,0,0,0,0,,,,
2026-05,41088404,PUTHUPARAMB PETROLEUM,PUTHUPARAMB,HPCL,E,,,49,45,0,0,,,,
2026-05,41030288,RAHINA PETROLEU5,TIRUR,HPCL,C,10.9260204,75.9124693,65,45,72,60,,,,
2026-05,41002023,SEEPEACE FUELS,KONDOTTY,HPCL,D1,11.1423633,75.970181,150,178,117,195,,,,
2026-05,41091544,SMART FUELS,VAKKAD,HPCL,E,,,0,0,0,0,,,,
2026-05,41012299,STAR PETROLEUM,KAKKAD,HPCL,D1,11.0215473,75.9480411,40,44,40,44,,,,
2026-05,41089707,SWADESHI FUELS,THAVANUR,HPCL,D1,,,0,0,0,0,,,,
2026-05,41006143,THEJUS PETROLEUM,CHEMMAD(ON SH65),HPCL,D2,11.043076,75.9050597,124,72,109,73,,,,
2026-05,41028384,THEYYALINGAL PETROLEUM,THEYYALA,HPCL,E,10.9882831,75.9065332,100,80,103,75,,,,
2026-05,41002044,THEYYAMPATTIL PETROLEUM,PUTHANATHANI,HPCL,D1,10.9342565,76.0071006,74,66,37,50,,,,
2026-05,41075039,TIRURANGADI FUELS,CHEMMAD,HPCL,C,11.0342203,75.9081167,77,49,99,61,,,,
2026-05,41030464,TKB PETROLEUM,PARAMBIL PEEDIKA,HPCL,E,11.1033011,75.9244014,75,63,79,62,,,,
2026-05,41091293,V V PETROLEUM,Eramangalam,HPCL,D2,,,0,0,0,0,,,,
2026-05,41011423,VALLIYAMMU PETROLEUM,THAVANUR,HPCL,D1,10.8355228,75.9896452,137,157,120,156,,,,
2026-05,41028327,VENGARA FUELS,VENGARA-POOCHOLAMAD ROAD,HPCL,E,11.0550999,75.9780664,56,42,53,41,,,,
2026-05,41070555,VISTA FUELS,VETTICHIRA,HPCL,D1,10.9135126,76.0454023,0,0,0,0,,,,
2026-05,41072571,VORTEX FUELS,TIRUR (ON EZHUR ROAD),HPCL,C,10.9079172,75.9370621,94,58,75,45,,,,
2026-05,41070271,VOYAGE FUELS,KUTTIPURAM (ON NH),HPCL,D1,10.8668424,76.0406967,30,64,30,50,,,,
2026-05,41028728,WEST COAST PETROLEUM AG,PARAPPANANGADI,HPCL,C,11.0486724,75.8588415,20,36,20,50,,,,
2026-05,41094433,VEGA FUELS,Valanchery,HPCL,E,,,0,0,0,0,,,,
2026-05,41091551,NARANIPUZHA FUELS,Changaramkulam,HPCL,E,,,0,0,0,0,,,,
2026-05,41093878,C & K PETROLEUM ,Kuttippuram,HPCL,C,,,0,0,0,0,,,,
2026-05,330792,A K PETROLEUM,THEYYALA,IOC,E,10.991809,75.914709,60,60,44,64,,,,
2026-05,187712,ABISHEK AUTO FUELS,Edappal (on SH),IOC,D2,10.796931,76.006488,98,96,99,91,,,,
2026-05,188253,ALKOS PETROLEUM AGENCY,B.P ANGADI,IOC,E,10.889744,75.929782,148,104,116,123,,,,
2026-05,337736,AMMENGARAS PETROLEUM,TIRUR (ON EZHUR ROAD),IOC,C,10.91527,75.92592,61,43,45,41,,,,
2026-05,374991,AMNA PETROLEUM,KALPAKANCHERI,IOC,E,10.9366296,75.9938703,60,60,0,0,,,,
2026-05,374994,ANANGADI FUELS,VALLIKUNNU,IOC,E,11.1095379,75.8362054,108,60,0,0,,,,
2026-05,194519,ANRANJU FUELS,Kuttippuram,IOC,E,10.844916,76.031944,54,86,58,94,,,,
2026-05,369496,ATR PETROLEUM ,VETTICHIRA,IOC,D1,10.9286167,76.02627153,84,88,71,79,,,,
2026-05,352145,B & B PETROLEUM,KALOTH,IOC,D2,11.1474457,75.9770871,98,94,80,84,,,,
2026-05,299051,BENZY FUEL,PONNANI (ON NH66),IOC,D1,10.776616,75.940181,106,157,71,62,,,,
2026-05,125128,BENZY PETROLEUM,Ponnani,IOC,C,10.78205,75.935614,92,85,88,65,,,,
2026-05,208096,BROTHERS PETROLEUM,KONDOTTY (ON EDAVANNAPARA ROAD),IOC,C,11.154782,75.958198,60,166,58,254,,,,
2026-05,289393,CHAKKEERI PETROLEUM,CHERUR,IOC,E,11.064706,75.987303,55,130,55,80,,,,
2026-05,386782,CHAPPANANGADI FUELS,VALIYAPARAMBU,IOC,E,,,0,0,0,0,,,,
2026-05,187704,CKM ASSOCIATES ,Changaramkulam,IOC,D2,10.733841,76.031172,157,105,156,110,,,,
2026-05,188647,COCOKONDOTTY,KONDOTTY,IOC,D1,11.14287,75.96855,0,0,87.639,111.038,,,,
2026-05,289385,CP PETROLEUM,VAKKAD,IOC,E,10.875418,75.897813,107,78,94,82,,,,
2026-05,208616,EMARAT PETROLEUM,Edappal (on MDR),IOC,E,10.784467,76.014109,52,56,96,84,,,,
2026-05,335802,ENERGY FUEL PARK,Changaramkulam,IOC,D2,10.73285,76.039442,134,119,112,120,,,,
2026-05,125203,EVEREST FUELS,Eramangalam,IOC,D2,10.723029,75.976825,85.5,42.5,97,57,,,,
2026-05,271724,FATHIMA PETROLEUM,KURUMBATHUR,IOC,E,10.92512,75.997416,92,160,104,172,,,,
2026-05,384546,FORTY FOUR PETROLEUM,VALLIKUNNU,IOC,E,11.1243643,75.8602554,56,26,0,0,,,,
2026-05,367842,FUELMAX PETROLEUM,VAILATHUR-KARINKAPPARA ROAD,IOC,E,10.958012,75.946393,67,67,55,61,,,,
2026-05,188272,FULL FILL FUELS,TANUR,IOC,C,10.980408,75.876741,100,181,88,206,,,,
2026-05,365027,GOLDEN FUELS,VAZHAYUR,IOC,E,11.2120279,75.9037622,16,20,20,16,,,,
2026-05,185764,GRACE PETROLEUM,PARAPPANANGADI,IOC,C,11.052979,75.856068,135,126,102,118,,,,
2026-05,380970,GRAND FUELS,Kottakkal-Indianoor,IOC,C,10.9898428,76.0214803,0,0,0,0,,,,
2026-05,125144,HIGHWAY PETROLEUM AGENCY,PONNANI (ON NH66),IOC,D1,10.760971,75.927561,103,73,95.5,93.5,,,,
2026-05,131235,INTERNATIONAL PETROLEUM,TIRUR,IOC,C,10.926949,75.911624,59,62,8,20,,,,
2026-05,378694,JAI PETROLEUM,PONNANI (ON NH66),IOC,D1,10.70888,75.95597,0,0,0,0,,,,
2026-05,124991,K.S CIVIL SUPPLIES CO (TANUR),TANUR,IOC,C,10.9842,75.87501,64,48,44,28,,,,
2026-05,352152,KANNAMANGALAM FUELS,KUNNUMPURAM,IOC,D2,11.09305549,75.95439927,94,102,109,141,,,,
2026-05,289389,KHALOORIKA PETROLEUM,TIRUR (ON EZHUR ROAD),IOC,C,10.904376,75.939109,16,8,42,38,,,,
2026-05,125236,KIMS PETROLEUM,KOTTAKKAL (ON SH),IOC,D2,11.009417,76.014228,120,155,120,165,,,,
2026-05,187723,KIRAN PETROLEUM,THIRUNAVAYA,IOC,E,10.863214,75.974678,76,66,76,96,,,,
2026-05,381831,KLS ZAEEM PETROLEUM,THAVANUR,IOC,D1,10.8359453,75.9894292,105,111,0,0,,,,
2026-05,378662,KODINHI FUELS,KODINHI,IOC,E,11.006486,75.911834,48,24,0,0,,,,
2026-05,125004,KOOLATH MOHAMMED & SONS,KAKKAD,IOC,D1,,,0,0,0,0,,,,
2026-05,288174,KTJ PETROLEUM,VALANCHERY-KOPPAM ROAD,IOC,E,10.8811232,76.0864122,148,116,128,112,,,,
2026-05,366596,ARAFA PETROMART,VAKKAD,IOC,E,10.8922839,75.9133662,12,0,0,0,,,,
2026-05,333010, MUTHUVALLUR PETROLEUM,MUTHUVALLUR,IOC,E,11.1775,76.0016219,68,44,57,47,,,,
2026-05,385641,MACHINGAPARA FUELS,MACHINGAPARA,IOC,E,10.9478567,75.9544234,0,0,0,0,,,,
2026-05,353705,MALAPPURATH PETROLEUM,MATHAMKULAM,IOC,E,11.11675,75.93966,26,30,21,29,,,,
2026-05,277552,MALIYAKKAL,OORAKAM,IOC,D2,11.0648,76.0286,121,203,113,309,,,,
2026-05,339065,MALIYAKKAL PETROLEUM,KANNAMANGALAM,IOC,E,11.099242,75.974777,8,80,16,152,,,,
2026-05,331474,MANISSERY FUELS,Naduvattom Karinkalathani Road,IOC,E,10.759932,75.972687,117.5,93.5,117,74,,,,
2026-05,371069,MEKKAMANNIL PETROLEUMS,MATHAMKULAM,IOC,E,11.1294769,75.946753,57,61,0,0,,,,
2026-05,372984,MKM PETROLEUM,KAKKANCHERY,IOC,D1,11.1416285,75.8949887,70,58,0,0,,,,
2026-05,386743,MUGHAL PETROLEUM,CHELARI,IOC,D1,11.109472,75.890404,0,0,0,0,,,,
2026-05,124986,N.C. PETROLEUM ENTERPRISES,CHELARI,IOC,D1,11.111501,75.889906,46,48,67,63,,,,
2026-05,328648,NALLATUTHODIKA PETROLEUM,Kanjipura Moodal Bypass,IOC,E,10.8971,76.04429,70,82,46,58,,,,
2026-05,187703,NEELANKATH VEERANKUTTY HAJI,KOTTAKKAL (ON NH),IOC,D1,10.99159,75.993119,160,160,161,255,,,,
2026-05,193920,NICE PETROLUEM,Edappal (on MDR),IOC,E,10.787483,75.977958,90,66,105,81,,,,
2026-05,216348,NIMS PETROLEUM,CHIRAMANGALAM,IOC,E,11.026891,75.8675,63,123,66,90,,,,
2026-05,125235,P HAMZA HAJI & SONS,B.P ANGADI,IOC,C,10.902279,75.923327,130,103,107,133,,,,
2026-05,366391,P HAMZA HAJI & SONS ADHOC,KALPAKANCHERI,IOC,E,10.96218,75.97592,4,8,68,64,,,,
2026-05,132413,P.K.FUELS,VAILATHUR,IOC,D2,10.95326,75.949828,68,64,57,57,,,,
2026-05,175973,P.P.PETROLEUM,KAKKANCHERY,IOC,D1,11.1512227,75.8942511,100,146,106,130,,,,
2026-05,269683,PALLIKKAL FUELS,PALLIKKAL BAZAR,IOC,E,11.150142,75.90978,28,34,24,36,,,,
2026-05,198669,PAYINGAL PETROLEUM,VALANCHERY-PERINTHALMANNA ROAD TIR RSA,IOC,D2,10.893371,76.074432,50,102,44,112,,,,
2026-05,194760,PERUVALLUR PETROLEUM,PARAMBIL PEEDIKA,IOC,E,11.113143,75.947999,57,67,71,83,,,,
2026-05,272261,POOLAKUNDAN PETROLEUM,PARAPPUR-TIR RSA,IOC,E,11.027646,75.995407,55,35,52,44,,,,
2026-05,188258,PRABHA FUEL STATION,AYIKKARAPPADI,IOC,D1,11.178269,75.894277,72,84,52,80,,,,
2026-05,348927,PUTHANATHANI PETROLEUM,PUTHANATHANI,IOC,D1,10.940877,75.999996,52,56,38,54,,,,
2026-05,187714,SALEEMA PETROLEUM,TIRUR(ON SH71),IOC,D2,10.93195,75.933382,68,88,60,96,,,,
2026-05,125132,SIGMA ENTERPRISES,Valanchery,IOC,D1,10.897987,76.061268,104,148,106,154,,,,
2026-05,125209,SREE PETROLEUM AGENCIES,KUTTIPURAM (ON NH),IOC,D1,10.863983,76.038315,82,104,61,109,,,,
2026-05,386783,STAR ENERGY SOLUTIONS,Valanchery on NH,IOC,D1,10.8758285,76.0672767,0,0,0,0,,,,
2026-05,355549,THAJ FUELS,RANDATHANI,IOC,D1,10.958543,76.007593,68,64,48,66,,,,
2026-05,373070,TIRUR PETROLEUM,TIRUR,IOC,C,10.92329381,75.91317855,102,75,92,64,,,,
2026-05,252629,UCHAKKAVIL FUELS,CHEMMAD,IOC,E,11.0480791,75.9094099,69,61,94,90,,,,
2026-05,352137,V K PETROLEUM,CHETTIPADI TO CHELARI,IOC,E,11.093467,75.881241,90,90,96,84,,,,
2026-05,193180,VARADA FUELS,VETTICHIRA,IOC,D1,10.925452,76.030547,36,84,52,116,,,,
2026-05,337735,VEE PEE PETROLEUM,POOKATTIRI,IOC,D2,10.9026,76.090888,95,125,85,115,,,,
2026-05,367798,ZEAL FUELS,CHEMBRA,IOC,C,10.932758,75.9227693,56,28,0,0,,,,
2026-05,346531,ZEAL PETROLEUM,AILATHUR,IOC,E,10.8320507,75.9482885,115,77,85,66,,,,
2026-05,52021446,JPS PETROLEUM,THANALUR,MRPL,E,10.9522027,75.916499,96,118,94,90,,,,
2026-05,52021106,MOONAKKAL PETROLEUM,POOKATTIRI,MRPL,D2,10.9025921,76.0895739,104,110,85,102,,,,
2026-05,52020226,KAPPADAN FUELS,MUTHUVALLUR,MRPL,E,11.1865141,75.9677788,108,110,110,120,,,,
2026-05,52021226,SMILE FUELS,KURUMBATHUR,MRPL,E,10.929334,75.99825,90,108,80,110,,,,
2026-05,52017906,ENOC PETROL STATION,KUNNUMPURAM,MRPL,D2,11.1089095,75.9566362,98,120,80,122,,,,
2026-05,52025746,Adnoc Fuels,CHETTIPADI TO CHELARI,MRPL,E,11.0815488,75.8609615,80,110,24,20,,,,
2026-05,52015446,NASEER PETROLEUM,AYIKKARAPPADI,MRPL,D1,11.179561,75.8893188,104.5,120.5,160,195,,,,
2026-05,25816909337,MALABAR PETROLEUM,VENGARA,NEL,D2,11.0490485,75.9557441,34,26,80,110,,,,
2026-05,51814369,Thadathil Petroleum,VATTATHANI,NEL,E,,,28,16,85,86,,,,
2026-05,25816910010,PMH PETROLEUM,VALIYAPARAMBU,NEL,E,,,32,20,85,110,,,,
2026-05,51818206,KRS PETRO PARK,VAILATHUR,NEL,D2,10.9745202,75.966958,20,16,45,80,,,,
2026-05,51810126,NVP PETROLEUM AGENCY,THEYYALA,NEL,E,10.999391,75.921136,25,18,75,90,,,,
2026-05,51816866,Pioneer Venture,RANDATHANI,NEL,D1,,,24,20,70,80,,,,
2026-05,40617,REGAL AMPM,PULIKKAL,NEL,D1,11.1676241,75.9301839,36,24,85,120,,,,
2026-05,35408,City Petroleum,PONNANI (ON NH66),NEL,D1,,,40,24,75,100,,,,
2026-05,16481,THIRUVONAM ENTERPRISES,PARAPPANANGADI,NEL,C,11.0704677,75.8537779,40,20,65,80,,,,
2026-05,37561,PULIKKAL FUELS,MORAYUR,NEL,D1,,,32,24,115,160,,,,
2026-05,41049,Mullakkalam Fuels,MATHAMKULAM,NEL,E,11.1313592,75.9440151,28,24,65,80,,,,
2026-05,51820546,RUNWAY PETROLEUM,CHIRAMANGALAM,NEL,C,11.0092005,75.8720943,36,18,70,90,,,,
2026-05,41970,KUNNATHERI PETROLEUM,CHELARI,NEL,D1,11.1028425,75.8930923,24,24,65,80,,,,
2026-05,35407,Emirates Petroleum,Changaramkulam,NEL,D2,,,0,0,0,0,,,,
2026-05,51810366,MAGMA FUELS,AYIKKARAPPADI,NEL,D1,11.1806553,75.885785,24,18,85,120,,,,
2026-05,51815506,Naft Petroleum ,AILATHUR,NEL,E,10.838447,75.946537,22,20,85,100,,,,
2026-05,35405,GS International,Valanchery,RIL,D1,10.8923441,76.0656241,140,140,155,210,,,,
2026-05,16463,Neeliyat Petroleum,TIRUR(ON SH71),RIL,D2,10.9265725,75.9310443,136,130,168,250,,,,
2026-05,51917907,RAM FUELS,PARAPPANANGADI,RIL,C,11.0604608,75.8548487,154,166,232,220,,,,
2026-05,16477,BROTHERS PETROLEUM,KOTTAKKAL (ON NH),RIL,D1,10.997152,75.987773,136,130,170,220,,,,
2026-05,35406,C.K.Gopinathan Fuels,Edappal (on SH),RIL,D2,10.7903466,76.008724,0,0,0,0,,,,
2026-04,258634,ALOHA PETROLEUM,KONDOTTY,BPC,C,11.1590386,75.9473434,20,16,0,0,,,,
2026-04,172015,ANUS FUEL AGENCY,KADAMPUZHA,BPC,E,10.93927,76.03884,103,117,91,105,,,,
2026-04,189806,AYISHA PETROLEUM,PONNANI(ON SH62),BPC,D2,10.780234,75.9488313,116,88,102,50,,,,
2026-04,162956,BP-THALAPPARA,THALAPPARA,BPC,D1,11.0741104,75.9036425,191,142,203,195,,,,
2026-04,162537,CHAITHRAM FUELS,KUTTIPURAM (ON NH),BPC,D1,10.8576887,76.0365593,20,28,28,32,,,,
2026-04,230305,CITY PETROLEUM,VAILATHUR,BPC,D2,10.9703104,75.9658111,130,130,88,84,,,,
2026-04,182026,FIDHA PETROLEUM,B.P ANGADI,BPC,C,10.9037746,75.9219113,108,72,120,84,,,,
2026-04,258702,GREENWAY FUELS,KURUMBATHUR,BPC,E,,,0,0,0,0,,,,
2026-04,184424,HAJI MUHAMMED ALI SONS,AILATHUR,BPC,E,10.8715946,75.9338532,116,76,128,76,,,,
2026-04,262369,IB AUTO FUELS,Edappal (on SH),BPC,D2,,,0,0,0,0,,,,
2026-04,147927,ITHIKKAL PETROLEUM,KOTTAKKAL (ON SH),BPC,D2,10.9999633,75.9965663,260,324,223,261,,,,
2026-04,262908,KAPADAN FUELS,KONDOTTY,BPC,D1,11.1590926,75.9473427,0,0,0,0,,,,
2026-04,258666,KAPPADAN FUELS,EDAVANNAPPARA,BPC,E,11.220756,75.970234,105,101,0,0,,,,
2026-04,116140,KEYTEES PETROLEUM,Valanchery,BPC,D1,10.8867754,76.0728141,104,124,84,96,,,,
2026-04,254121,KOHINOOR PETROLEUM,CHELARI,BPC,D1,11.119522,75.8931872,63,87,0,0,,,,
2026-04,116136,M.KUTTY HASSAN KUTTY & CO.,Edappal (on SH),BPC,D2,10.7834019,76.0078356,36,72,60,72,,,,
2026-04,146267,MALIYAKKAL FILLING STATION,VENGARA,BPC,D2,11.0512894,75.9845704,189,287,173,295,,,,
2026-04,146265,MALIYAKKAL FUELS,CHEMMAD,BPC,E,11.0466849,75.9110172,92,100,108,96,,,,
2026-04,146264,MIYAN PETROLEUM,THIRUNAVAYA,BPC,E,10.86345,75.97881,76,68,56,52,,,,
2026-04,215812,MOOKKAMPARAMBATH AUTO FUELS,VALLIKUNNU,BPC,E,11.12183,75.84632,104,64,104,64,,,,
2026-04,219106,MOROOTTIL FUELS,MORAYUR,BPC,D1,11.13336,76.01423,120,298,118,246,,,,
2026-04,149639,P M PETROLEUM,TANUR,BPC,C,10.96751,75.88492,72,60,72,60,,,,
2026-04,180272,P.N.M.FUELS,Eramangalam,BPC,D2,10.70267,75.98235,124,68,102,62,,,,
2026-04,143244,PARAPPANAD PETROLEUM,PARAPPANANGADI,BPC,C,11.0424998,75.8614383,48,72,44,64,,,,
2026-04,146933,RISHA PETROLEUM,KALPAKANCHERI,BPC,E,10.93998,75.98066,108,96,116,112,,,,
2026-04,259357,ROYAL AUTO FUELS,OTHUKKUNGAL (ON SH),BPC,E,,,87,99,0,0,,,,
2026-04,233926,ROYAL FUELS,PALLIKKAL BAZAR,BPC,E,11.1485197,75.9024727,92,88,84,84,,,,
2026-04,168865,THANKOM PETRO PARK,CHETTIPADI TO CHELARI,BPC,E,11.0898756,75.878525,68,52,76,44,,,,
2026-04,116141,VENGARA PETROLEUM AGENCY,KAKKAD,BPC,D1,11.038625,75.937835,194,178,140,120,,,,
2026-04,41030308,5 7 PUTHIYAVEETIL AGENCIES,KONDOTTY,HPCL,D1,11.15986,75.946536,0,0,0,0,,,,
2026-04,41025523,7 MANI AND CO,Ponnani,HPCL,C,10.78221,75.91844,71,37,58,96,,,,
2026-04,41000173,7 MANI AND CO MS RESITEMENT,Ponnani,HPCL,C,10.78102,75.92429,0,0,0,0,,,,
2026-04,41074486,ABRAJ PETROLEUM,Edappal (on MDR),HPCL,E,10.7855157,76.0034548,150,84,0,0,,,,
2026-04,41069662,ADHOC KAMMUS FUELS/ADHOC KALATHINGAL PETROLEUM,PULIKKAL,HPCL,D1,11.17078447,75.9131242,80,72,90,106,,,,
2026-04,41028463,BALAN AND MOHAN,Kuttippuram,HPCL,E,10.8438062,76.031948,102,94,88,92,,,,
2026-04,41091861,CHEMBIKKAL FUELS,CHEMBIKKAL,HPCL,E,,,0,0,0,0,,,,
2026-04,41072529,CK PETROLEUM,AILATHUR,HPCL,E,10.8311191,75.9488763,97,97,93,61,,,,
2026-04,41009099,CP HASSAINAR HAJI SON,TANUR,HPCL,C,10.95394043,75.87623017,24,12,24,40,,,,
2026-04,41029341,CP MOHAMED KUTTY,KONDOTTY,HPCL,D1,11.1508858,75.9591193,85,129,97,151,,,,
2026-04,41011412,DAKOTA FILL & FLY,Naduvattom Karinkalathani Road,HPCL,E,10.7715175,75.9993812,73,61,77,59,,,,
2026-04,41064103,ENERGY PETRO PARK,CHELARI,HPCL,D1,11.1031333,75.892462,107,99,72,71,,,,
2026-04,41006132,ESS VEE AGENCIES,PONNANI (ON NH66),HPCL,D1,10.7810895,75.9243424,76,44,54,50,,,,
2026-04,41028149,GOVINDA AGENCIES,Edappal (on SH),HPCL,D2,10.8110471,76.0101634,128,128,108,96,,,,
2026-04,41011494,HIGHWAY FUELS,RANDATHANI,HPCL,D1,10.9747704,76.0073504,75,93,48,60,,,,
2026-04,41011374,HSD MATSYAFED DIESEL BUNK PONNANI,Ponnani,HPCL,C,10.785547,75.917065,0,108,0,84,,,,
2026-04,41002036,J&M PETROLEUM,VAILATHUR,HPCL,D2,10.9434552,75.9388991,60,48,58,40,,,,
2026-04,41027813,JAMEELA PETROLEU5,TIRUR(ON SH71),HPCL,D2,10.9181962,75.9257248,68,100,76,116,,,,
2026-04,41077874,KN FUELS,KOHINOOR,HPCL,E,11.124032,75.9029371,104,80,0,0,,,,
2026-04,41012511,KOLAPPURAM PETROLEUM ,KOLAPPURAM,HPCL,D1,11.0615467,75.9348007,205,229,168,171,,,,
2026-04,41006921,KPK PETROLEUM,AILATHUR,HPCL,E,10.85486584,75.93893765,92,88,93,75,,,,
2026-04,41012278,KUMAR PETROLEUM,Edappal (on SH),HPCL,D2,10.7722207,76.0145387,182,508,192.5,324.5,,,,
